words,tags,frequency
leff,2,1.008827238335435e-05
leffe,2,1.008827238335435e-05
leffer,1,5.044136191677175e-06
leffert,1,5.044136191677175e-06
lefferts,15,7.566204287515763e-05
lefrak,1,5.044136191677175e-06
left,4,2.01765447667087e-05
legal,29,0.00014627994955863807
legendary,4,2.01765447667087e-05
lehman,1,5.044136191677175e-06
lei,1,5.044136191677175e-06
leisure,4,2.01765447667087e-05
len,1,5.044136191677175e-06
length,2,1.008827238335435e-05
lennox,1,5.044136191677175e-06
lenny,1,5.044136191677175e-06
leno,1,5.044136191677175e-06
lenox,6,3.0264817150063052e-05
leonit,1,5.044136191677175e-06
les,36,0.00018158890290037832
les.five,1,5.044136191677175e-06
les/chinato,1,5.044136191677175e-06
les/chinatown,1,5.044136191677175e-06
les/east,1,5.044136191677175e-06
les/nolita,1,5.044136191677175e-06
less,69,0.0003480453972257251
lest,1,5.044136191677175e-06
let,26,0.00013114754098360657
lets,1,5.044136191677175e-06
letting,3,1.5132408575031526e-05
lev,2,1.008827238335435e-05
leva,1,5.044136191677175e-06
levain,1,5.044136191677175e-06
leve,3,1.5132408575031526e-05
level,136,0.0006860025220680958
level/5,1,5.044136191677175e-06
levels,7,3.530895334174023e-05
lex,1,5.044136191677175e-06
lex-63rd,1,5.044136191677175e-06
lexingt,1,5.044136191677175e-06
lexingto,1,5.044136191677175e-06
lexington,10,5.044136191677175e-05
lg,9,4.539722572509458e-05
lga,32,0.0001614123581336696
lga/jfk,1,5.044136191677175e-06
lga/jfk/n,1,5.044136191677175e-06
lgb,1,5.044136191677175e-06
lgbt,2,1.008827238335435e-05
lgbt+,1,5.044136191677175e-06
lgbtq,1,5.044136191677175e-06
lgbtq-f,1,5.044136191677175e-06
lgbtq/420,1,5.044136191677175e-06
lge,1,5.044136191677175e-06
li,58,0.00029255989911727614
lib,1,5.044136191677175e-06
libert,1,5.044136191677175e-06
liberty,2,1.008827238335435e-05
librar,1,5.044136191677175e-06
library,5,2.5220680958385876e-05
lic,7,3.530895334174023e-05
lice,3,1.5132408575031526e-05
lido,1,5.044136191677175e-06
lies,8,4.03530895334174e-05
lif,1,5.044136191677175e-06
life,37,0.00018663303909205548
lifelong,1,5.044136191677175e-06
lifestyle,4,2.01765447667087e-05
lig,20,0.0001008827238335435
ligger,1,5.044136191677175e-06
ligh,15,7.566204287515763e-05
light,472,0.0023808322824716266
light-,3,1.5132408575031526e-05
light-and,1,5.044136191677175e-06
light-drenc,1,5.044136191677175e-06
light-drenched,5,2.5220680958385876e-05
light-fi,3,1.5132408575031526e-05
light-fil,1,5.044136191677175e-06
light-fill,1,5.044136191677175e-06
light-filled,136,0.0006860025220680958
light-filledroom,1,5.044136191677175e-06
light-flood,2,1.008827238335435e-05
light-flooded,2,1.008827238335435e-05
light-industrial,1,5.044136191677175e-06
light-soake,1,5.044136191677175e-06
lighted,8,4.03530895334174e-05
lightening,1,5.044136191677175e-06
lighti,1,5.044136191677175e-06
lightin,2,1.008827238335435e-05
lighting,23,0.00011601513240857504
lightly,5,2.5220680958385876e-05
lightning,1,5.044136191677175e-06
lights,7,3.530895334174023e-05
lignes,1,5.044136191677175e-06
lik,8,4.03530895334174e-05
like,29,0.00014627994955863807
likely,1,5.044136191677175e-06
lil,2,1.008827238335435e-05
lilly,1,5.044136191677175e-06
lim,2,1.008827238335435e-05
limes,2,1.008827238335435e-05
limestone,6,3.0264817150063052e-05
limit,4,2.01765447667087e-05
limited,5,2.5220680958385876e-05
limits,1,5.044136191677175e-06
limpia,1,5.044136191677175e-06
limpio,6,3.0264817150063052e-05
lin,5,2.5220680958385876e-05
lincol,2,1.008827238335435e-05
lincoln,13,6.557377049180328e-05
linda,1,5.044136191677175e-06
line,58,0.00029255989911727614
line.15,1,5.044136191677175e-06
lined,55,0.00027742749054224464
linens,6,3.0264817150063052e-05
linens/towel,2,1.008827238335435e-05
lines,39,0.00019672131147540983
link,5,2.5220680958385876e-05
linn,1,5.044136191677175e-06
lirr,5,2.5220680958385876e-05
lis,3,1.5132408575031526e-05
lisiting,1,5.044136191677175e-06
lispenard,1,5.044136191677175e-06
list,1,5.044136191677175e-06
lista,1,5.044136191677175e-06
liste,2,1.008827238335435e-05
listed,15,7.566204287515763e-05
listening,1,5.044136191677175e-06
listi,5,2.5220680958385876e-05
listin,3,1.5132408575031526e-05
listing,202,0.0010189155107187893
listing-,4,2.01765447667087e-05
listings,14,7.061790668348046e-05
lit,85,0.0004287515762925599
lite,2,1.008827238335435e-05
litera,1,5.044136191677175e-06
literal,3,1.5132408575031526e-05
literally,18,9.079445145018916e-05
literature,1,5.044136191677175e-06
litt,2,1.008827238335435e-05
littl,1,5.044136191677175e-06
little,153,0.0007717528373266078
liv,17,8.575031525851197e-05
livable,3,1.5132408575031526e-05
live,307,0.0015485498108448927
live/work,5,2.5220680958385876e-05
liveable,1,5.044136191677175e-06
lived,15,7.566204287515763e-05
liveliest,1,5.044136191677175e-06
lively,37,0.00018663303909205548
lives,4,2.01765447667087e-05
livi,9,4.539722572509458e-05
livin,8,4.03530895334174e-05
living,426,0.002148802017654477
living+kitchen,2,1.008827238335435e-05
living-dining,1,5.044136191677175e-06
living-room,2,1.008827238335435e-05
living-room/kitchen,1,5.044136191677175e-06
living/dining,1,5.044136191677175e-06
livingroom,3,1.5132408575031526e-05
liz,1,5.044136191677175e-06
lizzie,2,1.008827238335435e-05
lo,181,0.0009129886506935687
load,2,1.008827238335435e-05
loaded,10,5.044136191677175e-05
loaded-private,1,5.044136191677175e-06
loads,9,4.539722572509458e-05
lobby,1,5.044136191677175e-06
loc,84,0.0004237074401008827
loca,129,0.0006506935687263557
local,103,0.000519546027742749
locale,12,6.0529634300126105e-05
localhaus,1,5.044136191677175e-06
locals,7,3.530895334174023e-05
locanda,1,5.044136191677175e-06
locat,91,0.00045901639344262296
locate,85,0.0004287515762925599
located,3296,0.01662547288776797
locates,2,1.008827238335435e-05
locati,18,9.079445145018916e-05
locatio,20,0.0001008827238335435
location,1140,0.00575031525851198
location-,4,2.01765447667087e-05
location-location-location,2,1.008827238335435e-05
locations,20,0.0001008827238335435
lock,12,6.0529634300126105e-05
lockable,3,1.5132408575031526e-05
locke,1,5.044136191677175e-06
locked,11,5.5485498108448925e-05
locking,1,5.044136191677175e-06
locks,2,1.008827238335435e-05
loction,1,5.044136191677175e-06
lod,2,1.008827238335435e-05
lodge,2,1.008827238335435e-05
lodging,8,4.03530895334174e-05
loeb,1,5.044136191677175e-06
loews,4,2.01765447667087e-05
lof,26,0.00013114754098360657
loft,1076,0.005427490542244641
loft-bed,1,5.044136191677175e-06
loft-layout,1,5.044136191677175e-06
loft-like,21,0.00010592686002522068
loft-studio,1,5.044136191677175e-06
loft-sty,1,5.044136191677175e-06
loft-style,10,5.044136191677175e-05
loft.space,1,5.044136191677175e-06
loft.the,1,5.044136191677175e-06
loft/apartment,2,1.008827238335435e-05
loft/commerci,1,5.044136191677175e-06
loft/studio,1,5.044136191677175e-06
loftbed,1,5.044136191677175e-06
lofted,29,0.00014627994955863807
lofts,2,1.008827238335435e-05
lofty,8,4.03530895334174e-05
log,1,5.044136191677175e-06
logement,4,2.01765447667087e-05
loisaida,1,5.044136191677175e-06
lola,1,5.044136191677175e-06
lon,1,5.044136191677175e-06
londel,1,5.044136191677175e-06
lone,2,1.008827238335435e-05
lonely,1,5.044136191677175e-06
long,109,0.0005498108448928121
long-term,8,4.03530895334174e-05
longer,23,0.00011601513240857504
longer-,1,5.044136191677175e-06
longer-term,1,5.044136191677175e-06
longterm,3,1.5132408575031526e-05
longtime,2,1.008827238335435e-05
loo,8,4.03530895334174e-05
look,35,0.00017654476670870113
looked,1,5.044136191677175e-06
looki,4,2.01765447667087e-05
lookin,7,3.530895334174023e-05
looking,265,0.0013366960907944514
looks,1,5.044136191677175e-06
lorim,1,5.044136191677175e-06
lorimer,10,5.044136191677175e-05
lorimer/,1,5.044136191677175e-06
lorna,1,5.044136191677175e-06
los,2,1.008827238335435e-05
losduques,1,5.044136191677175e-06
lose,1,5.044136191677175e-06
loslores,4,2.01765447667087e-05
lot,75,0.00037831021437578815
lotfy,1,5.044136191677175e-06
lots,205,0.001034047919293821
lottery,1,5.044136191677175e-06
lou,1,5.044136191677175e-06
louer,1,5.044136191677175e-06
lounge,4,2.01765447667087e-05
lounging,2,1.008827238335435e-05
louver,1,5.044136191677175e-06
lov,10,5.044136191677175e-05
lovable,1,5.044136191677175e-06
lovcated,1,5.044136191677175e-06
love,425,0.0021437578814627995
loved,9,4.539722572509458e-05
loveeee,1,5.044136191677175e-06
lovel,3,1.5132408575031526e-05
loveliest,1,5.044136191677175e-06
lovely,683,0.003445145018915511
lovenest,1,5.044136191677175e-06
lover,4,2.01765447667087e-05
lovers,10,5.044136191677175e-05
loves,3,1.5132408575031526e-05
lovesac,1,5.044136191677175e-06
loving,6,3.0264817150063052e-05
lovingly,12,6.0529634300126105e-05
lovley,1,5.044136191677175e-06
low,26,0.00013114754098360657
low-key,2,1.008827238335435e-05
lowe,7,3.530895334174023e-05
lower,206,0.001039092055485498
lowered,4,2.01765447667087e-05
lowest,1,5.044136191677175e-06
lr,2,1.008827238335435e-05
lrg,3,1.5132408575031526e-05
lu,10,5.044136191677175e-05
luck,1,5.044136191677175e-06
lucked,1,5.044136191677175e-06
lucky,12,6.0529634300126105e-05
ludlow,2,1.008827238335435e-05
lugar,2,1.008827238335435e-05
lugares,4,2.01765447667087e-05
luger,1,5.044136191677175e-06
luggage,3,1.5132408575031526e-05
lukas,1,5.044136191677175e-06
lula,1,5.044136191677175e-06
lumineuse,1,5.044136191677175e-06
lumininous,1,5.044136191677175e-06
luminous,21,0.00010592686002522068
lunch,1,5.044136191677175e-06
lush,2,1.008827238335435e-05
lutheran,1,5.044136191677175e-06
lux,22,0.00011097099621689785
luxe,3,1.5132408575031526e-05
luxu,27,0.00013619167717528373
luxur,7,3.530895334174023e-05
luxuri,3,1.5132408575031526e-05
luxuries,2,1.008827238335435e-05
luxuriou,2,1.008827238335435e-05
luxurious,124,0.0006254728877679698
luxuriously,5,2.5220680958385876e-05
luxury,612,0.003087011349306431
luxury-chic,1,5.044136191677175e-06
luxury/designer,1,5.044136191677175e-06
luz,1,5.044136191677175e-06
lvngroom,1,5.044136191677175e-06
lydia,1,5.044136191677175e-06
lying,2,1.008827238335435e-05
là,1,5.044136191677175e-06
m,259,0.0013064312736443884
m/25,1,5.044136191677175e-06
m/26,1,5.044136191677175e-06
m15,1,5.044136191677175e-06
m2,6,3.0264817150063052e-05
ma,62,0.0003127364438839849
macdonoug,1,5.044136191677175e-06
macdougal,1,5.044136191677175e-06
machin,1,5.044136191677175e-06
macon,1,5.044136191677175e-06
macy,9,4.539722572509458e-05
macys,1,5.044136191677175e-06
mad,3,1.5132408575031526e-05
maddie,1,5.044136191677175e-06
made,11,5.5485498108448925e-05
madeline,3,1.5132408575031526e-05
madiso,1,5.044136191677175e-06
madison,29,0.00014627994955863807
mag,1,5.044136191677175e-06
magazine,6,3.0264817150063052e-05
maggie,1,5.044136191677175e-06
magic,8,4.03530895334174e-05
magical,7,3.530895334174023e-05
magical/charming,1,5.044136191677175e-06
magnificent,10,5.044136191677175e-05
magnifique,1,5.044136191677175e-06
magnoli,1,5.044136191677175e-06
magnolia,1,5.044136191677175e-06
mahal,1,5.044136191677175e-06
mahmood,2,1.008827238335435e-05
mahoga,1,5.044136191677175e-06
mai,1,5.044136191677175e-06
main,43,0.00021689785624211854
mainly,1,5.044136191677175e-06
mainstream,1,5.044136191677175e-06
maintain,3,1.5132408575031526e-05
maintaine,3,1.5132408575031526e-05
maintained,9,4.539722572509458e-05
maintains,2,1.008827238335435e-05
maintenance,2,1.008827238335435e-05
maison,4,2.01765447667087e-05
maj,2,1.008827238335435e-05
majestic,2,1.008827238335435e-05
majo,1,5.044136191677175e-06
major,26,0.00013114754098360657
mak,1,5.044136191677175e-06
make,123,0.0006204287515762925
maker,1,5.044136191677175e-06
makers,1,5.044136191677175e-06
makes,18,9.079445145018916e-05
maki,3,1.5132408575031526e-05
making,7,3.530895334174023e-05
malba,1,5.044136191677175e-06
male,3,1.5132408575031526e-05
malecon,1,5.044136191677175e-06
males,1,5.044136191677175e-06
mall,7,3.530895334174023e-05
malls,2,1.008827238335435e-05
man,57,0.000287515762925599
manage,2,1.008827238335435e-05
managed,3,1.5132408575031526e-05
management,3,1.5132408575031526e-05
manager,3,1.5132408575031526e-05
manahattan,2,1.008827238335435e-05
manchi,1,5.044136191677175e-06
manh,25,0.00012610340479192938
manha,33,0.0001664564943253468
manhat,27,0.00013619167717528373
manhatan,1,5.044136191677175e-06
manhathan,1,5.044136191677175e-06
manhatt,45,0.0002269861286254729
manhatta,31,0.00015636822194199244
manhattan,778,0.003924337957124842
manhattan-,6,3.0264817150063052e-05
manhattan-3,1,5.044136191677175e-06
manhattan-facing,1,5.044136191677175e-06
manhattan.10,1,5.044136191677175e-06
manhattan.3,1,5.044136191677175e-06
manhattan.5,1,5.044136191677175e-06
manhattan.re,3,1.5132408575031526e-05
manhattan/empire,1,5.044136191677175e-06
manhattan/noho,1,5.044136191677175e-06
manhattan/wash,1,5.044136191677175e-06
manhattanite,1,5.044136191677175e-06
manhattanites,1,5.044136191677175e-06
manhattans,17,8.575031525851197e-05
manhattanville,1,5.044136191677175e-06
manhatten,1,5.044136191677175e-06
manhatthan,2,1.008827238335435e-05
manhttan,2,1.008827238335435e-05
mannys,1,5.044136191677175e-06
manolo,1,5.044136191677175e-06
manor,3,1.5132408575031526e-05
manor/,1,5.044136191677175e-06
mansi,1,5.044136191677175e-06
mansion,6,3.0264817150063052e-05
mantel,1,5.044136191677175e-06
manuel,1,5.044136191677175e-06
many,72,0.00036317780580075664
map,2,1.008827238335435e-05
mar,2,1.008827238335435e-05
marathon,2,1.008827238335435e-05
maravilloso,1,5.044136191677175e-06
marb,1,5.044136191677175e-06
marble,13,6.557377049180328e-05
marble/stone,1,5.044136191677175e-06
marc,2,1.008827238335435e-05
march,7,3.530895334174023e-05
marcus,5,2.5220680958385876e-05
marcy,5,2.5220680958385876e-05
margarita,1,5.044136191677175e-06
maria,2,1.008827238335435e-05
mariano,1,5.044136191677175e-06
marilyn,1,5.044136191677175e-06
marina,1,5.044136191677175e-06
marion,1,5.044136191677175e-06
mark,2,1.008827238335435e-05
market,34,0.00017150063051702395
marketing,1,5.044136191677175e-06
markets,4,2.01765447667087e-05
marks,12,6.0529634300126105e-05
marlow,3,1.5132408575031526e-05
marlowe,1,5.044136191677175e-06
married,5,2.5220680958385876e-05
marriott,1,5.044136191677175e-06
marta,1,5.044136191677175e-06
maryland,1,5.044136191677175e-06
mas,4,2.01765447667087e-05
maspet,1,5.044136191677175e-06
mass,1,5.044136191677175e-06
massive,50,0.00025220680958385876
maste,2,1.008827238335435e-05
master,206,0.001039092055485498
masterbedroom,1,5.044136191677175e-06
masterfully-desi,1,5.044136191677175e-06
masters,1,5.044136191677175e-06
mat,7,3.530895334174023e-05
mata,1,5.044136191677175e-06
match,2,1.008827238335435e-05
mates,1,5.044136191677175e-06
matre,1,5.044136191677175e-06
matrimoniale,1,5.044136191677175e-06
matrimoniali,1,5.044136191677175e-06
matt,6,3.0264817150063052e-05
matter,1,5.044136191677175e-06
matters,1,5.044136191677175e-06
mattr,1,5.044136191677175e-06
mattre,1,5.044136191677175e-06
mattres,4,2.01765447667087e-05
mattress,24,0.00012105926860025221
mature,2,1.008827238335435e-05
max,12,6.0529634300126105e-05
maximum,2,1.008827238335435e-05
maxs,2,1.008827238335435e-05
may-j,1,5.044136191677175e-06
mayfield,1,5.044136191677175e-06
mbnb,1,5.044136191677175e-06
mc,2,1.008827238335435e-05
mcarren,1,5.044136191677175e-06
mccarren,10,5.044136191677175e-05
mcdonald,1,5.044136191677175e-06
mcdonalds,1,5.044136191677175e-06
mcglorick,1,5.044136191677175e-06
mcgo,1,5.044136191677175e-06
mcgolrick,3,1.5132408575031526e-05
mcgorlick,2,1.008827238335435e-05
mcsimon,1,5.044136191677175e-06
md,3,1.5132408575031526e-05
mea,2,1.008827238335435e-05
meadows,1,5.044136191677175e-06
meal,1,5.044136191677175e-06
mean,3,1.5132408575031526e-05
meander,1,5.044136191677175e-06
meaning,1,5.044136191677175e-06
means,5,2.5220680958385876e-05
meant,2,1.008827238335435e-05
meanwhile,1,5.044136191677175e-06
measures,1,5.044136191677175e-06
meat,4,2.01765447667087e-05
meat-packg,1,5.044136191677175e-06
meatball,1,5.044136191677175e-06
meatpack,2,1.008827238335435e-05
meatpacki,1,5.044136191677175e-06
meatpacking,8,4.03530895334174e-05
mec,1,5.044136191677175e-06
med,1,5.044136191677175e-06
meddle,1,5.044136191677175e-06
media,4,2.01765447667087e-05
medic,4,2.01765447667087e-05
medica,1,5.044136191677175e-06
medical,23,0.00011601513240857504
medio,1,5.044136191677175e-06
meditative,1,5.044136191677175e-06
medium,16,8.07061790668348e-05
medium-size,1,5.044136191677175e-06
medium-sized,2,1.008827238335435e-05
meeker,1,5.044136191677175e-06
meet,11,5.5485498108448925e-05
meeti,1,5.044136191677175e-06
meeting,2,1.008827238335435e-05
meets,24,0.00012105926860025221
mei,1,5.044136191677175e-06
meine,1,5.044136191677175e-06
mejo,1,5.044136191677175e-06
mellow,1,5.044136191677175e-06
melon,1,5.044136191677175e-06
melrose,1,5.044136191677175e-06
melting,1,5.044136191677175e-06
mem,4,2.01765447667087e-05
memb,5,2.5220680958385876e-05
members,2,1.008827238335435e-05
membersh,1,5.044136191677175e-06
memora,1,5.044136191677175e-06
memorable,3,1.5132408575031526e-05
memori,1,5.044136191677175e-06
memoria,1,5.044136191677175e-06
memory,17,8.575031525851197e-05
memory-foam,1,5.044136191677175e-06
mental,1,5.044136191677175e-06
mention,4,2.01765447667087e-05
mere,11,5.5485498108448925e-05
merely,1,5.044136191677175e-06
merge,1,5.044136191677175e-06
mes,2,1.008827238335435e-05
mess,1,5.044136191677175e-06
message,39,0.00019672131147540983
messages,1,5.044136191677175e-06
met,10,5.044136191677175e-05
met/,1,5.044136191677175e-06
meter,2,1.008827238335435e-05
meters,7,3.530895334174023e-05
method,1,5.044136191677175e-06
meticulous,1,5.044136191677175e-06
meticulously,6,3.0264817150063052e-05
metr,5,2.5220680958385876e-05
metro,29,0.00014627994955863807
metro/bus/ci,1,5.044136191677175e-06
metro/subway,1,5.044136191677175e-06
metropo,2,1.008827238335435e-05
metropolit,2,1.008827238335435e-05
metropolita,1,5.044136191677175e-06
metropolitan,9,4.539722572509458e-05
mexic,2,1.008827238335435e-05
mezzanine,4,2.01765447667087e-05
mfa,1,5.044136191677175e-06
mi,75,0.00037831021437578815
mian,1,5.044136191677175e-06
michae,1,5.044136191677175e-06
michelle,3,1.5132408575031526e-05
micro,1,5.044136191677175e-06
microwav,1,5.044136191677175e-06
microwave,2,1.008827238335435e-05
mid,28,0.0001412358133669609
mid-19th,1,5.044136191677175e-06
mid-april,1,5.044136191677175e-06
mid-c,2,1.008827238335435e-05
mid-cent,1,5.044136191677175e-06
mid-centur,1,5.044136191677175e-06
mid-century,14,7.061790668348046e-05
mid-manhattan,1,5.044136191677175e-06
mid-rise,5,2.5220680958385876e-05
mid-sized,3,1.5132408575031526e-05
mid-tow,1,5.044136191677175e-06
mid-town,4,2.01765447667087e-05
midcentury,4,2.01765447667087e-05
midcentury-decorated,1,5.044136191677175e-06
midd,3,1.5132408575031526e-05
middl,4,2.01765447667087e-05
middle,123,0.0006204287515762925
midn,1,5.044136191677175e-06
midst,10,5.044136191677175e-05
midt,32,0.0001614123581336696
midto,9,4.539722572509458e-05
midtow,12,6.0529634300126105e-05
midtown,315,0.0015889029003783102
midtown-west,1,5.044136191677175e-06
midtown/upper,1,5.044136191677175e-06
midwoo,1,5.044136191677175e-06
midwood,10,5.044136191677175e-05
mig,1,5.044136191677175e-06
mighty,1,5.044136191677175e-06
mignon,1,5.044136191677175e-06
mike,1,5.044136191677175e-06
mil,1,5.044136191677175e-06
milan,1,5.044136191677175e-06
mile,13,6.557377049180328e-05
miles,12,6.0529634300126105e-05
mill,3,1.5132408575031526e-05
min,231,0.0011651954602774274
min.to,1,5.044136191677175e-06
minamal,1,5.044136191677175e-06
minamali,1,5.044136191677175e-06
mind,9,4.539722572509458e-05
mindf,1,5.044136191677175e-06
mindfully,2,1.008827238335435e-05
mine,1,5.044136191677175e-06
mini,21,0.00010592686002522068
mini-apartment,1,5.044136191677175e-06
mini-fridg,4,2.01765447667087e-05
mini-fridge,1,5.044136191677175e-06
mini-loft,1,5.044136191677175e-06
minim,1,5.044136191677175e-06
minima,3,1.5132408575031526e-05
minimal,26,0.00013114754098360657
minimalist,44,0.0002219419924337957
minimalistic,16,8.07061790668348e-05
minimally,3,1.5132408575031526e-05
minimu,2,1.008827238335435e-05
minimum,38,0.00019167717528373267
mins,91,0.00045901639344262296
mint,11,5.5485498108448925e-05
minu,19,9.583858764186633e-05
minuet,1,5.044136191677175e-06
minuets,2,1.008827238335435e-05
minuites,1,5.044136191677175e-06
minut,28,0.0001412358133669609
minute,170,0.0008575031525851198
minute-listing,1,5.044136191677175e-06
minutes,372,0.0018764186633039091
minuto,1,5.044136191677175e-06
mirror,2,1.008827238335435e-05
mirrow,1,5.044136191677175e-06
miss,11,5.5485498108448925e-05
mission,2,1.008827238335435e-05
misunderstanding,1,5.044136191677175e-06
misunderstandings,3,1.5132408575031526e-05
mitt,1,5.044136191677175e-06
mix,8,4.03530895334174e-05
mixed,5,2.5220680958385876e-05
mixed/abrstrac,1,5.044136191677175e-06
mixture,1,5.044136191677175e-06
mlk,1,5.044136191677175e-06
mn,3,1.5132408575031526e-05
mo,30,0.00015132408575031526
mob,1,5.044136191677175e-06
mobile,3,1.5132408575031526e-05
moblat,1,5.044136191677175e-06
mod,11,5.5485498108448925e-05
mode,14,7.061790668348046e-05
model,1,5.044136191677175e-06
models,1,5.044136191677175e-06
moder,21,0.00010592686002522068
modern,1131,0.005704918032786885
modern-furn,1,5.044136191677175e-06
modern-renovated,2,1.008827238335435e-05
modern-styled,2,1.008827238335435e-05
modern/chic,1,5.044136191677175e-06
modern/comfortable/clean,1,5.044136191677175e-06
modern/traditional,1,5.044136191677175e-06
modern/update,1,5.044136191677175e-06
modern/updated,1,5.044136191677175e-06
modern/vintage/industrial,1,5.044136191677175e-06
moderne,1,5.044136191677175e-06
modernism,1,5.044136191677175e-06
modernist,1,5.044136191677175e-06
modernized,3,1.5132408575031526e-05
modernly,5,2.5220680958385876e-05
modest,12,6.0529634300126105e-05
mogador,4,2.01765447667087e-05
moja,3,1.5132408575031526e-05
moldi,1,5.044136191677175e-06
molding,1,5.044136191677175e-06
mom,3,1.5132408575031526e-05
moma,3,1.5132408575031526e-05
moment,4,2.01765447667087e-05
mominette,2,1.008827238335435e-05
momofuku,5,2.5220680958385876e-05
mon,6,3.0264817150063052e-05
mon-fri,1,5.044136191677175e-06
mondrian,1,5.044136191677175e-06
money,3,1.5132408575031526e-05
monh,1,5.044136191677175e-06
monique,3,1.5132408575031526e-05
monke,1,5.044136191677175e-06
monochro,1,5.044136191677175e-06
monroe,1,5.044136191677175e-06
mont,4,2.01765447667087e-05
month,34,0.00017150063051702395
month-to-month,1,5.044136191677175e-06
monthly,19,9.583858764186633e-05
months,13,6.557377049180328e-05
months+,1,5.044136191677175e-06
montrose,8,4.03530895334174e-05
moon,1,5.044136191677175e-06
mor,3,1.5132408575031526e-05
morden,1,5.044136191677175e-06
mordern,2,1.008827238335435e-05
more,48,0.00024211853720050442
morgan,5,2.5220680958385876e-05
moris,1,5.044136191677175e-06
morn,1,5.044136191677175e-06
morni,2,1.008827238335435e-05
mornin,6,3.0264817150063052e-05
morning,13,6.557377049180328e-05
mornings,1,5.044136191677175e-06
morningsi,1,5.044136191677175e-06
morningsid,1,5.044136191677175e-06
morningside,13,6.557377049180328e-05
morningside/harlem,1,5.044136191677175e-06
morris,1,5.044136191677175e-06
morrocan,2,1.008827238335435e-05
morton,1,5.044136191677175e-06
mos,10,5.044136191677175e-05
mosholu,1,5.044136191677175e-06
most,278,0.0014022698612862548
mostly,5,2.5220680958385876e-05
mot,2,1.008827238335435e-05
mother,8,4.03530895334174e-05
mothership,2,1.008827238335435e-05
motor,1,5.044136191677175e-06
mott,3,1.5132408575031526e-05
motto,2,1.008827238335435e-05
mou,1,5.044136191677175e-06
mount,1,5.044136191677175e-06
mounted,1,5.044136191677175e-06
move,1,5.044136191677175e-06
moved,31,0.00015636822194199244
moves,1,5.044136191677175e-06
movi,1,5.044136191677175e-06
movie,4,2.01765447667087e-05
moving,4,2.01765447667087e-05
mp,1,5.044136191677175e-06
mrs.,1,5.044136191677175e-06
mryrt,1,5.044136191677175e-06
ms.,1,5.044136191677175e-06
msg,2,1.008827238335435e-05
msq,1,5.044136191677175e-06
mt,5,2.5220680958385876e-05
mta,5,2.5220680958385876e-05
mtrs,1,5.044136191677175e-06
mts,2,1.008827238335435e-05
mu,4,2.01765447667087e-05
much,41,0.0002068095838587642
much-beloved,1,5.044136191677175e-06
mucha,2,1.008827238335435e-05
mul,1,5.044136191677175e-06
mulberry,3,1.5132408575031526e-05
multi,6,3.0264817150063052e-05
multi-bedr,1,5.044136191677175e-06
multi-cultural,4,2.01765447667087e-05
multi-disciplinary,1,5.044136191677175e-06
multi-family,1,5.044136191677175e-06
multi-floor,1,5.044136191677175e-06
multi-level,4,2.01765447667087e-05
multicultu,1,5.044136191677175e-06
multicultural,4,2.01765447667087e-05
multilevel,1,5.044136191677175e-06
multipl,1,5.044136191677175e-06
multiple,7,3.530895334174023e-05
multiple-window,1,5.044136191677175e-06
mulzac,1,5.044136191677175e-06
mulzacs,2,1.008827238335435e-05
mur,3,1.5132408575031526e-05
mural,1,5.044136191677175e-06
murphy,1,5.044136191677175e-06
murra,1,5.044136191677175e-06
murray,19,9.583858764186633e-05
mus,10,5.044136191677175e-05
muse,4,2.01765447667087e-05
museu,4,2.01765447667087e-05
museum,56,0.0002824716267339218
museums,11,5.5485498108448925e-05
musi,2,1.008827238335435e-05
music,8,4.03530895334174e-05
music-themed,1,5.044136191677175e-06
music/artist,1,5.044136191677175e-06
musica,1,5.044136191677175e-06
musical,2,1.008827238335435e-05
musician,12,6.0529634300126105e-05
musicians,8,4.03530895334174e-05
must-visit,2,1.008827238335435e-05
musuem,1,5.044136191677175e-06
muy,8,4.03530895334174e-05
myanmar,1,5.044136191677175e-06
myriad,1,5.044136191677175e-06
myrt,2,1.008827238335435e-05
myrtle,5,2.5220680958385876e-05
myrtle-br,1,5.044136191677175e-06
myrtle-broadw,1,5.044136191677175e-06
myrtle-broadway,4,2.01765447667087e-05
myrtle-wyckoff,2,1.008827238335435e-05
myrtle/wy,1,5.044136191677175e-06
myrtle/wycoff,1,5.044136191677175e-06
myself-arts,1,5.044136191677175e-06
mystic,1,5.044136191677175e-06
mz,1,5.044136191677175e-06
m²,1,5.044136191677175e-06
más,1,5.044136191677175e-06
n,173,0.0008726355611601513
n't,93,0.0004691046658259773
n.y.,1,5.044136191677175e-06
n.y.c,1,5.044136191677175e-06
n/d,1,5.044136191677175e-06
n/q,4,2.01765447667087e-05
n/q/r,1,5.044136191677175e-06
n/w,3,1.5132408575031526e-05
na,8,4.03530895334174e-05
nabs,1,5.044136191677175e-06
name,65,0.0003278688524590164
named,2,1.008827238335435e-05
narr,1,5.044136191677175e-06
narrow,2,1.008827238335435e-05
narrows,2,1.008827238335435e-05
nassau,3,1.5132408575031526e-05
nat,9,4.539722572509458e-05
nathaniel,1,5.044136191677175e-06
nations,6,3.0264817150063052e-05
native,11,5.5485498108448925e-05
natives,1,5.044136191677175e-06
natu,8,4.03530895334174e-05
natur,6,3.0264817150063052e-05
natura,5,2.5220680958385876e-05
